center,sigma,support,input_variable,term_index
0.4545454545454545,0.6359763808765228,2307,91,1
0.9090909090909092,0.6359763773786529,364,91,2
4.1240854840439136e-05,0.699574011268861,15609,92,0
0.9941231781852374,1.0452208940625767,58,92,1
0.0,0.6995740252603411,10633,93,0
0.4347826086956521,0.6539496262253275,4990,93,1
0.8478260869565217,0.6159292960280629,44,93,2
0.0,0.6995740252603411,11803,94,0
0.4242424242424242,0.6465759871078691,3809,94,1
0.8181818181818182,0.5988777555689404,55,94,2
0.0,0.6995740252603411,11906,95,0
0.4242424242424242,0.6465759871078691,3706,95,1
0.8181818181818182,0.5988777555689404,55,95,2
0.5,0.6995740112688611,11438,96,0
1.0,0.6995740112688611,3976,96,1
0.0,0.6995740112688611,253,96,2
0.75,0.6995740112688609,15462,97,0
0.0,0.8744675140860761,205,97,1
0.0476190476190476,0.699574011268861,9521,98,0
0.4761904761904761,0.6496044390353708,6124,98,1
0.9047619047619048,0.6246196529186259,22,98,2
0.0,0.6995740252603411,12365,99,0
0.4285714285714285,0.6496044460311109,2579,99,1
0.8571428571428571,0.6246196564164959,723,99,2
0.0476190476190476,0.699574011268861,9690,100,0
0.4761904761904761,0.6496044390353708,5955,100,1
0.9047619047619048,0.6246196529186259,22,100,2
0.0,0.6995740252603411,12365,101,0
0.4285714285714285,0.6496044460311109,2579,101,1
0.8571428571428571,0.6246196564164959,723,101,2
0.0526315789473684,0.699574011268861,10434,102,0
0.4736842105263157,0.6443444840634245,5209,102,1
0.8947368421052632,0.6167297204607064,24,102,2
0.0526315789473684,0.699574011268861,10609,103,0
0.4736842105263157,0.6443444840634245,5034,103,1
0.8947368421052632,0.6167297204607064,24,103,2
0.0,0.6995740252603411,9035,104,0
0.5,0.6995740182646011,5889,104,1
1.0,0.6995740147667311,743,104,2
0.0,0.6995740252603411,11051,105,0
0.5,0.6995740182646011,4335,105,1
1.0,0.6995740147667311,281,105,2
0.0,0.6995740252603411,10743,106,0
0.5,0.6995740182646011,2568,106,1
1.0,0.6995740147667311,2356,106,2
0.0,0.6995740252603411,14176,107,0
0.5,0.6995740182646011,1421,107,1
1.0,0.6995740147667311,70,107,2
0.5454545454545455,0.6995740112688609,8435,108,0
1.0,0.6677751925748217,7117,108,1
0.0,0.7313728299629001,115,108,2
0.5,0.6995740112688611,11719,109,0
1.0,0.6995740112688611,3761,109,1
0.0,0.6995740112688611,187,109,2
0.0,0.6995740252603411,10240,110,0
1.0,1.0493610238990314,5427,110,1
0.3333333333333333,0.6995740112688611,1408,111,0
1.0,0.8161696798136713,14259,111,1
0.0,0.6995740252603411,11872,112,0
0.5,0.6995740182646011,2174,112,1
1.0,0.6995740147667311,1621,112,2
0.0,0.6995740252603411,11051,113,0
1.0,1.0493610238990314,4616,113,1
0.0,0.6995740252603411,10699,114,0
0.5,0.6995740182646011,2126,114,1
1.0,0.6995740147667311,2842,114,2
1.0,0.6995740112688609,11250,115,0
0.5,0.6995740112688609,4288,115,1
0.0,0.6995740112688609,129,115,2
0.0,0.6995740252603411,12121,116,0
0.5,0.6995740182646011,1536,116,1
1.0,0.6995740147667311,2010,116,2
0.0,0.6995740252603411,13183,117,0
1.0,1.0493610238990314,2484,117,1
0.0,0.6995740252603411,8760,118,0
1.0,1.0493610238990314,6907,118,1
0.6666666666666666,0.6995740112688609,15247,119,0
0.0,0.8161696798136711,420,119,1
0.0,0.6995740252603411,10750,120,0
0.5,0.6995740182646011,3066,120,1
1.0,0.6995740147667311,1851,120,2
0.0,0.6995740252603411,9864,121,0
0.5,0.6995740182646011,4704,121,1
1.0,0.6995740147667311,1099,121,2
0.6153846153846154,0.6995740112688609,15549,122,0
0.0,0.780294089492191,118,122,1
