center,sigma,support,input_variable,term_index
0.5,0.27530774545336,1568,100,2
0.6666666666666666,0.21360083636114924,447,100,3
0.8333333333333334,0.1827473818150439,119,100,4
0.0,0.4101136127397697,17870,101,0
0.3,0.34176134091192956,3762,101,1
0.6,0.30758520499800945,347,101,2
0.8,0.24492895886036786,29,101,3
0.0,0.4160572881546412,18369,102,0
0.3043478260869565,0.3467144037576558,3206,102,1
0.5217391304347826,0.272418458793353,404,102,2
0.6956521739130435,0.21545823492829663,25,102,3
0.0,0.4556817909204512,5024,103,0
0.8958333334999999,0.6360558250714449,16710,103,1
0.5,0.45568178636363343,274,103,2
0.0,0.4556817909204512,5277,104,0
0.9375,0.6550425659041152,14286,104,1
0.5,0.45568178636363343,2445,104,2
0.0,0.4556817909204512,6566,105,0
0.5,0.45568178636363343,9379,105,1
1.0,0.45568178408522453,6063,105,2
0.0,0.4556817909204512,7553,106,0
1.0,0.6835226772670412,11397,106,1
0.5,0.45568178636363343,3058,106,2
0.0,0.4556817909204512,1834,107,0
1.0,0.6835226772670412,19478,107,1
0.5,0.45568178636363343,696,107,2
0.0,0.4556817909204512,8575,108,0
0.5,0.45568178636363343,6781,108,1
0.8333333334999999,0.37973482052670215,6652,108,2
0.0,0.4556817909204512,1834,109,0
1.0,0.6835226772670412,7699,109,1
0.5,0.45568178636363343,12475,109,2
0.0,0.4556817909204512,7517,110,0
1.0,0.6835226772670412,6477,110,1
0.5,0.45568178636363343,8014,110,2
0.0,0.4556817909204512,6697,111,0
1.0,0.6835226772670412,10956,111,1
0.5,0.45568178636363343,4355,111,2
0.0,0.4556817909204512,7654,112,0
1.0,0.6835226772670412,10799,112,1
0.5,0.45568178636363343,3555,112,2
0.0,0.4556817909204512,1834,113,0
1.0,0.6835226772670412,19752,113,1
0.5,0.45568178636363343,422,113,2
0.0,0.4556817909204512,8503,114,0
1.0,0.6835226772670412,9777,114,1
0.5,0.45568178636363343,3728,114,2
0.0,0.4556817909204512,1834,115,0
0.5,0.45568178636363343,12039,115,1
0.8333333334999999,0.37973482052670215,8135,115,2
0.0,0.4556817909204512,7582,116,0
1.0,0.6835226772670412,11512,116,1
0.5,0.45568178636363343,2914,116,2
0.0,0.4556817909204512,5866,117,0
0.75,0.5696022318153373,16142,117,1
0.0,0.4556817909204512,6938,118,0
1.0,0.6835226772670412,12260,118,1
0.5,0.45568178636363343,2810,118,2
0.0,0.4556817909204512,1834,119,0
1.0,0.6835226772670412,19469,119,1
0.5833333334999999,0.49365526825681494,705,119,2
0.0,0.4556817909204512,7381,120,0
0.75,0.5696022318153373,14627,120,1
0.0,0.4556817909204512,1834,121,0
0.75,0.5696022318153373,20174,121,1
0.0,0.4556817909204512,6961,122,0
1.0,0.6835226772670412,9776,122,1
0.5,0.45568178636363343,5271,122,2
0.0,0.4556817909204512,1834,123,0
0.8846153845,0.6309440100829069,20127,123,1
0.5,0.45568178636363343,47,123,2
0.0,0.4556817909204512,16506,124,0
0.5,0.45568178636363343,1834,124,1
1.0,0.45568178408522453,3668,124,2
0.0,0.4556817909204512,12838,125,0
1.0,0.6835226772670412,9170,125,1
0.0,0.4556817909204512,16506,126,0
0.3333333333333333,0.37973482272916415,1834,126,1
0.6666666666666666,0.3417613386335206,1834,126,2
1.0,0.32277459658569885,1834,126,3
0.3333333333333333,0.4556817818068157,4195,127,0
0.0,0.37973481817234633,16506,127,1
1.0,0.5316287454412849,1307,127,2
0.4,0.4556817818068156,9170,128,0
0.0,0.4101136036261341,9170,128,1
0.8,0.4101136036261341,3668,128,2
0.0,0.4556817909204512,16506,129,0
1.0,0.6835226772670412,5502,129,1
